attraction_id,mission,level,근력,근지구력,유연성,심폐지구력,민첩성,순발력,평형성
506895,"정선 아리랑제를 관람한 후 제일 인기 있는 공연 포즈로 사진 찍기",3,0,0,1,0,0,0,1
506895,"정선 아리랑제가 열리는 장소를 지도에 따라 탐험하며 체크포인트 촬영하기",4,0,1,0,1,0,0,0
506895,"아리랑제의 전통 놀이를 체험하며 제한 시간 내에 성공하기",5,0,0,0,0,1,1,0
506895,"주변 경관을 즐기며 걷고 그 사이에 다양한 포즈로 사진 찍기",2,0,0,1,1,0,0,0
506895,"아리랑제의 여러 부스에서 특정 물건을 찾아 인증하기",3,0,0,0,0,1,1,0
2607445,"비어 페스티벌의 특정 구역을 정해 빠르게 이동하며 다양한 포즈로 사진 찍기",3,0,0,1,0,1,0,0
2607445,"주어진 시간 안에 다양한 종류의 맥주 시음하고 인증 사진 찍기",4,0,1,0,1,0,0,0
2607445,"비어 페스티벌에서 진행되는 게임에 참여하여 점수를 기록하고 사진 찍기",3,0,0,0,0,1,1,0
2607445,"다른 참가자들과 함께 수작업으로 맥주컵을 장식하고 멋진 컵 보여주기",2,0,0,1,0,0,0,1
2607445,"페스티벌 곳곳에서 숨겨진 랜드마크를 찾아 사진 찍어오기",5,1,0,0,1,0,0,0
2932765,"불꽃쇼가 시작되기 전 제멋대로 춤추며 다양한 포즈로 사진 촬영하기",3,0,0,1,0,1,0,0
2932765,"소원 풍선을 날리기 위해 친구들과 함께 팀을 이루어 제한 시간 내에 풍선을 준비하고 발사하기",4,0,1,0,1,0,0,0
2932765,"불꽃쇼가 열리는 장소를 탐험하며 숨겨진 즐길 거리 찾기 미션 수행하기",3,0,0,0,0,1,1,0
2932765,"불꽃쇼 중 특정 색상의 불꽃을 카운트하며 기록하기",2,0,0,0,1,0,1,0
2932765,"각기 다른 소원 풍선과 함께 기념사진을 촬영하며 여러 포즈 연출하기",3,0,0,1,0,0,0,1
1882134,"한탄강 얼음 위에서 친구와 출발 지점까지 달리기 경주하기",4,0,0,0,1,0,1,0
1882134,"얼음 위에서 다양한 스트레칭 동작 시연하기",2,0,0,1,0,0,0,1
1882134,"주어진 시간 내에 얼음 위에서 다양한 포즈로 사진 찍기",3,0,0,1,0,1,0,0
1882134,"얼음판을 이용해 스케이팅 시뮬레이션하며 친구와 경쟁하기",5,0,1,0,0,0,1,0
1882134,"얼음 위에 숨겨진 작은 물체를 찾아서 인증 사진 찍기",3,0,0,1,0,1,0,0
292835,"단종문화제 기간 동안 전통 의상을 입고 다양한 전통 놀이를 체험하기",3,0,0,1,0,1,0,0
292835,"단종문화제의 각 부스를 탐방하며 사진을 찍어 그 속 장소를 인스타그램에 인증하기",4,0,0,0,1,0,1,0
292835,"한쪽 발로 서서 전통 무용의 포즈를 취하며 사진 촬영하기",2,1,0,0,0,0,0,1
292835,"주어진 시간 내에 단종문화제의 세 가지 특징을 몸으로 표현하고 사진 찍기",3,0,0,1,1,0,0,0
292835,"단종문화제에서 전통 음식을 시식하고 맛을 설명하는 미션 수행하기",2,0,1,1,0,0,0,0
3033914,"강콘에서 특정 지점까지 빠르게 이동하며 다양한 포즈로 사진 찍기",3,0,0,0,1,1,0,0
3033914,"강콘 전시 구역을 돌아다니며 숨겨진 전시물을 찾아 사진 찍기",4,0,0,1,0,0,1,0
3033914,"강콘에서 친구와 함께 릴레이로 다양한 부스를 탐방하기",5,0,1,0,1,0,0,0
3033914,"강콘에서 주어진 시간 안에 다양한 부스에서 스탬프 모으기",4,0,0,0,1,1,0,0
3033914,"강콘에서 제공된 테마에 맞춰 친구와 코스튬 사진 촬영하기",3,0,0,1,0,0,0,1
3114721,"강원한우데이에서 다양한 한우 요리를 시식하며 각 요리에 대한 소감 사진 찍기",3,0,0,0,1,1,0,0
3114721,"이벤트와 관련된 퀴즈를 풀며 시식 코너를 탐험하기",4,0,1,1,0,0,0,0
3114721,"특정 부스를 찾아가 각각 다른 포즈로 사진 찍기",2,0,0,1,0,1,0,0
3114721,"강원한우 관련 전시를 관람하며 체크포인트별로 인증 사진 찍기",3,0,0,0,1,0,1,0
3114721,"한우를 주제로 한 전통 게임(예: 풍선 터뜨리기)을 제한 시간 내에 완료하기",5,1,0,0,0,1,0,0
3304902,"남이섬의 숲길을 따라 요가 자세를 취하면서 걷기",3,0,0,1,1,0,0,0
3304902,"남이섬의 호숫가에서 5분 동안의 명상 후 자연소리 기록하기",2,0,0,1,0,0,0,1
3304902,"남이섬에 있는 특정 나무를 정해 요가 자세로 포즈 취하고 사진 찍기",4,0,0,1,0,1,0,0
3304902,"남이섬의 자전거 도로를 따라 자전거로 30분 동안 순회하기",5,0,1,0,1,0,0,0
3304902,"남이섬의 언덕에서 스트레칭 동작을 10종류 수행하기",3,1,0,1,0,0,0,0
506942,"춘천마임축제의 다양한 공연 중 한 공연에서 감동적인 장면 재현하기",3,0,0,1,0,0,1,0
506942,"축제 기간 중 주어진 특정 테마에 맞춰 친구와 함께 포즈를 취하고 사진 찍기",4,0,0,1,0,1,0,0
506942,"마임극을 보고와서 한 마임 배우의 동작을 흉내내어 사진 촬영하기",3,0,0,1,1,0,0,0
506942,"춘천마임축제의 거리에서 길거리를 작품처럼 꾸민 후 사진 찍기",2,1,0,0,0,0,0,1
506942,"축제 내 다양한 마임극의 주제를 바탕으로 짧은 연극 만들어 보기",4,1,0,0,1,0,0,0
3348541,"운탄 웤케이션 내의 트레킹 코스를 따라 원하는 지점까지 가서 다양한 포즈로 사진 촬영하기",3,1,0,0,1,0,0,0
3348541,"주변의 숨겨진 포토존을 찾아서 그곳에서 친구와 함께 사진 찍기",4,0,0,1,0,1,0,0
3348541,"운탄 웤케이션에서 제공하는 자전거를 이용해 경치를 즐기며 한 바퀴 돌아오기",5,0,1,0,1,0,0,0
3348541,"근처의 전통 수공예 체험 장소에서 자유롭게 작품 만들기",3,0,0,1,0,0,1,0
3348541,"운탄 웤케이션 내부의 운동 공간에서 스트레칭 후 다양한 체조 동작 촬영하기",2,0,0,1,0,0,0,1
573459,"춘천인형극제의 특정 공연에 맞춰 포즈를 취하며 사진 촬영하기",3,0,0,1,1,0,0,0
573459,"인형극제 마켓에서 3개의 특정 물건을 찾아 인증사진 찍기",4,0,0,0,0,1,1,0
573459,"인형극제에서 약속된 장소를 돌아다니며 팀원과 릴레이로 특정 미션 수행하기",5,0,1,0,1,0,0,0
573459,"인형극의 캐릭터와 함께 다양한 포즈로 사진을 촬영하며 소통하기",3,0,0,1,0,0,0,1
573459,"주어진 시간 안에 춘천인형극제의 주요 정보로 퀴즈를 풀어 다음 장소로 이동하기",4,0,0,1,0,0,1,0
2027280,"횡성더덕 전시 부스를 돌며 다양한 더덕 요리를 시식하고 사진 찍기",3,0,1,0,1,0,0,0
2027280,"횡성더덕을 주제로 한 거리 공연에서 다양한 포즈로 사진 찍기",4,0,0,1,0,0,1,0
2027280,"횡성 군락지를 배경으로 친구와 함께 사진 촬영하면서 걷기",3,1,0,0,1,0,0,0
2027280,"더덕 농장까지 트레킹 후 친구와 더덕을 들고 인증 사진 찍기",5,1,0,0,1,0,0,0
2027280,"횡성의 다양한 상점에서 더덕 관련 상품 찾기 대회 하기",2,0,0,0,0,1,1,0
2541883,"강릉 문화유산 야행에서 유명한 건축물 앞에서 다양한 포즈로 사진 찍기",3,0,0,1,0,0,0,0
2541883,"문화유산 야행 코스를 따라 천천히 걸으며 자연의 소리를 녹음하기",2,0,1,0,1,0,0,0
2541883,"친구와 함께 문화유산의 역사에 대해 퀴즈를 내고 맞추기",3,0,0,1,0,0,0,0
2541883,"문화유산 야행 구역 내 특색있는 장소를 지도에 따라 찾아가기",4,0,0,0,1,1,0,0
2541883,"야경을 배경으로 문화유산의 특정 부분을 그리거나 스케치하기",2,0,0,1,0,0,0,0
2612282,"용축제에서 타인의 표정을 관찰한 후 재치있는 표정으로 사진 찍기",3,0,0,1,0,1,0,0
2612282,"용축제의 독특한 먹거리를 찾아하며 맛 평가한 후 사진 찍기",4,0,1,0,1,0,0,0
2612282,"용축제에서 준비된 전통 게임에 참여해 성공한 순간 사진 찍기",5,0,0,0,0,1,1,0
2612282,"축제 내 특정 장소까지 경과 시간 측정하며 달려 가기",3,0,1,0,1,0,0,0
2612282,"용축제를 따라 다양한 포즈로 사진 촬영하며 기념 남기기",2,0,0,1,0,0,0,1
141282,"오대산 주변 트레킹을 하며 다양한 포즈로 사진 촬영하기",3,1,0,0,1,0,0,0
141282,"오대산문화축전에서 전통 놀이를 경험하고 성공적으로 인증샷 찍기",4,0,0,1,0,1,0,0
141282,"오대산의 특정 지점을 찾아 안내판과 함께 사진 찍기",2,0,1,0,0,1,0,0
141282,"오대산문화축전의 다양한 부스를 방문하며 다양한 사진 연출하기",5,0,0,1,1,0,0,0
141282,"오대산 주위를 빠르게 탐방하여 체크포인트 인증샷 찍기",4,0,0,0,1,0,1,0
2997256,"평창농악축제에서 전통 농악 동작 중 하나를 배워서 공연 중 실전 모습과 함께 사진 찍기",4,0,1,1,0,0,0,0
2997256,"농악대와 함께 전통 무용을 따라하며 다양한 포즈로 사진 촬영하기",3,0,0,1,0,1,0,0
2997256,"평창농악축제 구역을 돌아다니며 나만의 전통 악기 연주 모습을 찍기",5,1,0,0,1,0,0,0
2997256,"축제 기간 동안 여러 부스를 탐방하며 특정 소품을 5개 이상 찾아서 인증 사진 찍기",3,0,0,0,0,1,1,0
2997256,"축제에서 제공하는 전통 음식의 레시피를 외우고 그 중 하나를 재현해보며 현장 사진 찍기",4,0,1,0,0,0,0,1
2987120,"스포츠 종목 체험 구역에서 스키 자세를 취하며 포즈 사진 찍기",4,1,0,1,0,0,0,0
2987120,"빙상 경기장 주변을 달리며 다양한 스케이팅 포즈 촬영하기",5,0,0,0,1,1,0,0
2987120,"눈썰매를 타고 내려오며 스릴 넘치는 순간 촬영하기",4,0,1,0,0,0,1,0
2987120,"스노우보드 시뮬레이터에서 다양한 자세 시도하며 사진 찍기",4,0,0,1,0,0,0,1
2987120,"야외 슬라이드 구역에서 빠르게 미끄러져 내려오고 인증 사진 찍기",3,0,0,0,1,0,1,0
790124,"홍천 인삼한우명품축제의 다양한 부스를 돌며 사진 찍기",3,0,0,0,1,1,0,0
790124,"전통 음식 만들기 체험 후 그 과정을 사진으로 기록하기",4,1,0,1,0,0,0,0
790124,"인삼 관련 퀴즈를 풀며 부스를 돌아다니기",3,0,0,0,1,0,0,1
790124,"친구와 함께 인삼 캐기 체험 후 여러 포즈로 사진 찍기",5,1,0,1,0,0,0,0
790124,"축제에서 판매하는 특산품을 찾아 인증 사진 찍기",3,0,0,0,0,1,1,0
3330805,"묵호 해변가를 따라 걷고 중간에 다양한 자연물과 포즈로 사진 찍기",3,0,0,1,1,0,0,0
3330805,"묵호 도째비페스타의 조형물 앞에서 매력적인 포즈로 인증샷 찍기",2,0,0,0,0,1,0,1
3330805,"묵호 도째비페스타의 모든 음식 부스를 둘러보고 특별한 메뉴 찾기",4,0,1,0,1,0,0,0
3330805,"묵호 해변에서 5가지 다양한 스트레칭 동작 시도하고 사진 촬영하기",3,1,0,1,0,0,0,0
3330805,"묵호 도째비페스타에서 벼룩시장 안의 물건들을 제한 시간 내에 찾아 인증하기",5,0,0,0,0,1,1,0
2997769,"강콘페스타에서 다양한 부스를 돌아다니며 각 부스에서 찍은 사진 인증하기",3,0,1,0,0,1,0,0
2997769,"강콘페스타에서 친구와 함께 발로 공을 차며 몇 번의 미션을 수행하기",4,0,0,1,0,0,1,0
2997769,"특정 스테이지를 찾아가 댄스 포즈를 취하며 사진 찍기",3,0,0,1,1,0,0,0
2997769,"강콘페스타의 두 개의 스테이지를 뛰어다니며 모든 공연을 관람하기",5,0,1,0,1,0,0,0
2997769,"강콘페스타 부스에서 미니 게임에 참여해 지정된 점수 이상 달성하기",4,0,0,0,0,1,1,0
1634216,"두위봉 정상까지 트레킹 후 정상에서 다양한 포즈로 사진촬영하기",4,1,0,0,1,0,0,0
1634216,"철쭉꽃 구경 후 특정 꽃을 찾고 사진 찍기",3,0,0,1,0,1,0,0
1634216,"두위봉 정상에서 친구와 함께 하이파이브 사진찍기",2,0,0,1,0,0,1,0
1634216,"철쭉축제 구역에서 일정 시간 내에 모두와 사진찍기 릴레이 진행하기",5,0,1,0,1,0,0,0
1634216,"두위봉 주변에서 숨겨진 해시태그를 찾고 인증하기",3,0,0,0,0,1,1,0
2394665,"축제 구역을 돌아다니며 각 부스에서 제공하는 전통 놀이를 체험하고 사진 찍기",3,0,1,0,0,1,0,0
2394665,"계촌클래식축제의 다양한 공연을 관람하며 공연 중 특정 춤 동작 따라하기",4,0,0,1,1,0,0,0
2394665,"문화 행사 구역을 탐방하며 새로운 친구들과 함께 모여 단체 사진 찍기",2,0,0,0,1,0,1,0
2394665,"계촌클래식축제에서 전통 의상 입고 정해진 포즈로 사진 찍기",3,0,0,1,0,0,0,1
2394665,"축제에 참여한 다양한 팀과 함께 장애물 코스를 완주하기",5,1,0,0,0,1,0,0
3111659,"남이섬의 자전거 도로를 따라 자전거 타고 탐험하며 경치 사진 찍기",3,0,1,0,1,0,0,0
3111659,"남이섬의 명소를 찾으며 각 장소에서 다양한 포즈로 사진 촬영하기",4,0,0,1,0,1,0,0
3111659,"남이섬의 숲속 트레킹 후 정해진 위치에서 스트레칭 후 사진 찍기",3,1,0,1,0,0,0,0
3111659,"남이섬의 호수 주변을 따라 조깅하며 중간에 호수를 배경으로 인증 사진 찍기",5,0,1,0,1,0,0,0
3111659,"전통 놀이인 팽이치기를 체험하고 성공하기",2,0,0,0,0,1,1,0
3304549,"캠프레이크 주변을 조깅하며 다양한 사진 포즈를 취하기",3,0,0,1,1,0,0,0
3304549,"캠프장에서 친구와 함께 플라잉 디스크를 던지며 몇 개의 목표를 맞히기",4,0,1,0,0,0,1,0
3304549,"캠프 장소를 탐험하며 지형지물을 따라 체크포인트를 완수하기",5,0,1,0,1,0,0,0
3304549,"주변 나무 아래에서 스트레칭하고 다양한 유연성 동작을 시도하기",2,0,0,1,0,0,0,1
3304549,"캠프 사이트에서 함께 팀을 이루어 미니 올림픽 게임을 진행하기",4,0,1,0,0,1,0,0
2766000,"나오라쇼의 특정 구역까지 빠르게 뛰어가서 다양한 포즈로 사진 찍기",4,0,0,0,1,1,0,0
2766000,"나오라쇼에서 제공하는 다양한 체험존을 돌아다니며 5개 위치에서 인증 사진 찍기",3,0,1,1,0,0,0,0
2766000,"나오라쇼 내의 미로를 통과하며 제한 시간 안에 출구 찾기",5,0,0,0,0,0,1,1
2766000,"나오라쇼 주변을 트레킹하며 주변 경관의 사진 촬영하기",2,1,0,0,1,0,0,0
2766000,"나오라쇼 이벤트에 참여해 동료들과 함께 전통 놀이를 해보기",3,0,1,0,0,1,0,0
1019702,"하늬팜 라벤더밭에서 라벤더 꽃과 함께 다양한 포즈로 사진 찍기",2,1,0,1,0,0,0,0
1019702,"라벤더밭의 여러 코스를 걸으며 꽃의 향기를 즐기기",3,0,1,0,1,0,0,0
1019702,"라벤더밭의 특정 지점까지 가서 친구와 함께 하이파이브 사진 찍기",4,0,0,1,0,1,0,0
1019702,"라벤더축제에서 제공하는 전통놀이를 참여하며 즐기기",3,0,0,0,0,1,1,0
1019702,"주어진 시간 내에 라벤더를 테마로 한 다양한 사진 촬영 도전하기",5,0,0,1,0,0,0,1
1831344,"눈이 쌓인 곳에서 다양한 눈사람 만드는 포즈를 취하며 사진찍기",3,1,0,1,0,0,0,0
1831344,"제한 시간 내에 눈싸움을 하며 각 팀의 목표 점수에 도달하기",4,0,0,0,0,1,1,0
1831344,"특정 구간을 스키나 스노보드로 자유롭게 내려오기",5,0,1,0,1,0,0,0
1831344,"눈 위에서 다양한 체조 동작을 시도하며 사진 촬영하기",3,1,0,1,0,0,0,0
1831344,"이벤트 부스에서 눈과 관련된 퀴즈 풀기",2,0,0,1,0,0,0,1
142228,"해바라기밭을 가로지르며 다양한 포즈로 사진 촬영하기",3,0,0,1,1,0,0,0
142228,"해바라기밭에서 해바라기를 하나씩 찾아서 세리머니하는 미션",4,0,0,0,0,1,1,0
142228,"해바라기밭에서 정해진 시간 내에 가장 많은 해바라기 사진 찍기",5,0,1,0,1,0,0,0
142228,"해바라기밭에서 뛰어서 목표 지점까지 달려가기",3,1,0,0,1,0,0,0
142228,"해바라기밭을 산책하며 크로스핏 동작을 수행하기",4,1,0,1,0,0,0,0
421977,"고성통일명태축제에서 명태를 주제로 한 다양한 포즈로 사진 찍기",3,0,1,1,0,0,0,0
421977,"명태 낚시 체험 후 낚인 명태와 함께 인증샷 찍기",4,1,0,0,0,1,0,0
421977,"축제의 주요 부스를 탐방하며 체크리스트에 있는 음식 다섯 가지 맛보기",3,0,1,0,1,0,0,0
421977,"명태 요리를 손수 만들어보고 그 과정 촬영하기",5,0,0,1,0,0,1,0
421977,"명태 축제에서 진행되는 전통 놀이에 참여하여 점수 기록하기",4,0,0,0,1,1,0,0
3113165,"동해항 크랩킹 페스타에서 다양한 참가자와 함께 리얼 크랩 퀴즈를 풀고 사진 촬영하기",3,0,0,1,0,1,0,0
3113165,"크랩킹 페스타에서 제공하는 해산물 코스를 이용해 요리 경연에 참여하고 작품 사진 찍기",4,1,1,0,0,0,0,0
3113165,"크랩 퀴즈를 맞춰가며 바닥에 있는 해산물 캐릭터 스탬프 찾기",2,0,0,0,1,1,0,0
3113165,"크랩킹 페스타에서 다양한 포즈로 해산물 테마 사진 촬영하기",3,0,0,1,0,0,0,1
3113165,"해양놀이기구에서 대결을 벌여 즐거운 순간을 사진으로 남기기",4,1,0,0,0,0,1,0
2996726,"소맥 페스티벌에서 소맥을 마시며 다양한 소맥 조합을 시도하고 사진 찍기",2,0,0,0,0,1,1,0
2996726,"소맥 페스티벌 현장에서 친구와 함께 소맥을 들고 피크닉 포즈 취하기",3,0,0,1,0,0,0,1
2996726,"소맥 페스티벌 부스를 탐험하며 특정 테마의 부스를 찾아 사진 촬영하기",4,0,0,0,1,1,0,0
2996726,"소맥 페스티벌 분위기에 맞춰 친구와 즉흥 댄스 공연하기",5,1,0,0,0,0,1,0
2996726,"소맥 페스티벌에서 제공되는 음식과 음료의 시식 후 후기 작성하기",1,0,1,1,0,0,0,0
3011891,"예술작품 주변에서 다양한 포즈로 사진 찍기",3,0,0,1,0,1,0,0
3011891,"미술작품을 따라 그리며 이동하기",4,0,1,1,0,0,0,0
3011891,"주어진 미술 테마에 맞춰 간단한 퍼포먼스 연출하기",5,0,0,0,0,1,1,0
3011891,"예술작품을 찾아 사진을 찍으며 스캐빈저 헌트하기",4,0,0,0,1,1,0,0
3011891,"작품 장소를 순서대로 탐방하여 체크포인트 인증하기",3,0,1,0,1,0,0,0
3115680,"행사장에서 제공하는 다채로운 전통 음식 시식 후 사진 찍기",2,0,0,1,0,0,0,0
3115680,"타고르의 생애에 대한 퀴즈를 풀며 다른 참가자들과 경쟁하기",3,0,0,0,1,1,0,0
3115680,"타고르의 시를 바탕으로 짧은 연극을 즉흥적으로 연출해보기",4,0,0,1,0,0,1,0
3115680,"행사장 주변에서 스탬프 투어를 하며 타고르의 관련 장소 탐방하기",3,0,1,0,1,0,0,0
3115680,"타고르의 명언을 몸으로 표현해 인증 사진 찍기",2,0,0,1,0,0,0,1
1402009,"원주 댄싱카니발 스테이지 주변을 돌아다니며 다양한 스트레칭 동작을 연습하고 사진 찍기",3,0,1,1,0,0,0,0
1402009,"원주 댄싱카니발 내에서 수건을 활용한 간단한 운동(예: 수건을 양손으로 잡고 팔을 위로 올리기) 후 사진 찍기",4,1,0,0,1,0,0,0
1402009,"댄싱카니발 스테이지에서 5분 동안 자유롭게 춤추고 친구와의 사진 찍기",3,0,0,0,0,1,1,0
1402009,"특정 공연 시간을 고려하여 정해진 시간 내에 다양한 포즈로 사진을 10장 찍기",4,0,0,1,0,1,0,0
1402009,"댄싱카니발 주위의 행사 부스를 돌아다니며 매 부스에서 주어진 미션을 완료한 후 인증 사진 찍기",5,0,1,0,1,0,0,0
3114561,"전천축제 구역을 돌아다니며 다양한 포즈로 사진 찍기",3,1,0,0,1,0,0,0
3114561,"전천축제에서 연날리기를 하며 최대한 높은 곳까지 날리기",4,0,0,0,0,1,1,0
3114561,"전천축제 참여자들과 함께 릴레이 게임을 하며 제한 시간 내에 목표 완수하기",5,0,1,0,1,0,0,0
3114561,"전천축제 장소 내에서 흔들림을 최소화하며 배드민턴 치기",3,0,0,1,0,0,0,1
3114561,"전천축제의 다양한 부스를 돌며 미션 카드에 있는 활동 완료하고 인증샷 찍기",4,0,0,0,0,1,1,0
581063,"동강에서 뗏목 위에서 조정 자세를 취하고 친구와 함께 다양한 포즈로 사진 찍기",3,1,0,0,0,0,0,1
581063,"특정 구간에서 뗏목 경주를 하며 팀원들과 협력하여 빠르게 도착하기",4,0,1,0,1,0,0,0
581063,"뗏목 위에서 물에 있는 특정 목표물(예: 나무 조각, 꽃 등)을 향해 점프하여 인증 사진 찍기",5,0,0,0,0,1,1,0
581063,"동강 주변에서 자연을 탐험하며 체크포인트를 모두 지나 사진 찍기",3,0,1,0,1,0,0,0
581063,"뗏목 위에서 물속의 생물에 대한 퀴즈를 풀고 정답을 맞혀서 다음 미션으로 이동하기",2,0,0,1,0,0,0,1
2819807,"평창 휴 콘서트에서 아티스트의 공연을 보며 다리로 리듬에 맞춰 춤추기",4,0,0,0,1,1,0,0
2819807,"콘서트 중간에 스탭과 함께 작은 게임(스텝 따라잡기)을 진행하기",3,0,1,0,0,0,1,0
2819807,"콘서트 중 햇볕이 좋은 곳에서 10분간 스트레칭하며 다양한 유연성 동작 시도하기",2,0,0,1,0,0,0,1
2819807,"콘서트의 특정 지점까지 약속된 시간 내에 뛰어가서 인증 사진 촬영하기",5,0,0,0,1,0,1,0
2819807,"공연이 끝난 후 관객들과 함께 잔디밭에 모여서 줄넘기 시합하기",4,0,1,0,0,1,0,0
2926577,"와인축제 부스 여러 곳을 돌아다니며 시음 후 가장 맛있었던 와인으로 포즈 취하기",3,0,0,1,1,0,0,0
2926577,"와인축제의 다양한 부스를 찾아가면서 프로그램에 참여하고 인증 사진 찍기",4,0,1,0,0,1,0,0
2926577,"와인축제에서 제공되는 전통음식 체험 후 인정된 음식을 맛보며 사진찍기",3,0,0,0,1,0,0,0
2926577,"축제 현장에서 다양한 포즈로 콘셉트 사진 촬영하기",2,0,0,1,0,1,0,0
2926577,"특정 테마의 와인 부스를 찾아가서 한정된 시간 안에 시음을 인증하기",5,0,0,0,1,0,1,0
3115337,"행사장을 돌아다니며 다양한 반려동물 종류의 사진찍기",3,0,0,0,1,1,0,0
3115337,"반려동물과 함께 장난감 던지기 대회 참여하기",4,0,1,0,0,1,0,0
3115337,"다양한 반려동물과 스냅사진 촬영하기",3,0,0,1,0,0,0,1
3115337,"주어진 시간 내에 반려동물 관련 퀴즈 풀기",2,0,0,1,0,0,1,0
3115337,"반려동물과 함께 장애물 코스를 통과하기",5,1,0,0,1,0,0,0
1062519,"철원 화강에서 다슬기를 잡으며 다양한 포즈로 사진 찍기",4,0,0,0,1,1,0,0
1062519,"다슬기 축제의 특정 포인트에서 친구와 함께 다슬기 관련 퀴즈 풀기",3,0,0,1,0,0,0,1
1062519,"주변 경치를 감상하며 철원 화강 덕평까지 트레킹하기",5,1,0,0,1,0,0,0
1062519,"주어진 시간 내에 다슬기 관련. 기념물을 찾아 인증 사진 찍기",3,0,0,0,0,1,1,0
1062519,"주변 식물이나 동물을 관찰하며 다양한 사진을 찍어 소셜 미디어에 업로드하기",2,0,1,1,0,0,0,0
2493939,"삼척 장미축제의 장미밭을 따라 다양한 포즈로 사진 찍기",3,0,0,1,1,0,0,0
2493939,"장미밭에서 친구와 함께 릴레이로 다가가며 하이파이브하기",4,0,0,0,0,1,1,0
2493939,"축제 구역에서 장미를 테마로 한 퀴즈 풀기",2,0,0,1,0,0,0,1
2493939,"삼척 장미축제 내의 특정 포토존을 찾으며 빠르게 이동하기",4,0,0,0,1,1,0,0
2493939,"장미꽃을 배경으로 친구와 함께 스토리 연출 사진 촬영하기",3,0,0,1,0,0,0,1
3304231,"라벤더밭에서 다양한 포즈로 사진 촬영한 후 친구와 함께 웃는 모습 담기",4,0,0,1,0,1,0,0
3304231,"라벤더밭의 정해진 경로를 따라 동시와 함께 달리기",3,0,1,0,1,0,0,0
3304231,"라벤더 꽃잎 개수 세기 미션에 도전하기",2,1,0,1,0,0,0,0
3304231,"라벤더 향기를 느끼며 20분간 스트레칭하고 인증 사진 찍기",3,0,0,1,0,0,0,1
3304231,"라벤더와 관련된 퀴즈를 풀며 정해진 장소로 이동하기",2,0,0,1,0,1,0,0
3015842,"고요콘서트 GOYOCON 무대 앞에서 다양한 음악 포즈를 취하며 사진 찍기",3,0,0,1,1,0,0,0
3015842,"GOYOCON에서 다양한 아티스트들의 공연을 관람하며 댄스 포즈로 인증샷 찍기",4,0,0,0,0,1,1,0
3015842,"이벤트 공간을 돌아다니며 무대와 관련된 사물로 다양한 포즈로 사진 찍기",3,0,0,1,0,0,0,0
3015842,"제공된 소품을 활용해 무대에서 즉흥적으로 짧은 댄스를 선보이기",5,1,0,0,1,0,0,0
3015842,"GOYOCON 인근에서 친구들과 릴레이로 달리기를 하며 경과 시간 측정하기",4,0,1,0,1,0,0,0
590921,"대관령 자연휴양림까지 트레킹하며 다양한 풍경 포즈로 사진 찍기",4,0,1,0,1,0,0,0
590921,"음악제 공연 중에 관련된 아이콘을 찾고 다양한 포즈로 사진 찍기",3,0,0,1,0,1,0,0
590921,"대관령 음악제 구역을 탐험하며 특정 정보 퀴즈를 풀고 체크포인트 통과하기",5,0,1,0,1,0,0,0
590921,"공연 중에 친구와 함께 음악에 맞춰 즉흥적으로 춤 추기",4,0,0,1,0,0,1,0
590921,"전통 음악을 체험하며 지역 전통 악기 다루기",3,1,0,1,0,0,0,0
2543724,"명주인형극제가 열리는 곳 주변에서 다양한 포즈로 사진 촬영하며 액티브한 순간 기록하기",3,1,0,1,0,0,0,0
2543724,"명주인형극제에서 제공하는 이벤트나 공연을 관람하며 공연 중간에 다양한 동작을 따라하기",4,0,0,0,1,1,0,0
2543724,"명주인형극제 꽃길을 따라 걷거나 뛰며 여러 장소에서 스탬프 모으기",3,0,1,0,1,0,0,0
2543724,"명주인형극제 기간 중 주변의 인형극과 관련된 캐릭터 포즈로 사진 촬영하기",2,0,0,1,0,0,0,1
2543724,"명주인형극제 장소 부근에서 인형극과 관련된 게임(예: 인형 찾기)을 하며 인증 사진 찍기",4,0,0,0,0,1,1,0
2843892,"옥상에서 영화를 보며 친구와 신나는 포즈로 사진 찍기",3,0,0,1,1,0,0,0
2843892,"영화 상영 전 옥상에서 10분간 조깅 후 간단한 팔 운동하기",4,1,0,0,1,0,0,0
2843892,"영화 관련 퀴즈를 풀며 옥상 일주하기",3,0,0,0,0,1,0,1
2843892,"영화제를 주제로 한 미니 연극 연출해 사진 촬영하기",2,0,0,1,0,0,1,0
2843892,"옥상에서 친구와 함께 영화 포스터 따라 그리기 챌린지하기",5,0,1,1,0,0,0,0
2597638,"홍천 산나물축제에서 다양한 산나물을 찾아서 사진 촬영하기",3,1,0,0,0,1,0,0
2597638,"산나물 재료를 이용해 즉석에서 간단한 요리를 해보고 사진 찍기",4,0,1,1,0,0,0,0
2597638,"축제 구역을 돌아다니며 특정 표지판을 찾아 사진 찍기",3,0,0,0,1,1,0,0
2597638,"산나물 시식 후 맛에 대한 설명을 친구에게 전달하고 인증샷 찍기",2,0,0,1,0,0,0,1
2597638,"축제 구역 내에서 친구와 함께 제한 시간을 정해 산나물 관련 퀴즈 풀기",4,0,0,0,0,1,1,0
1718491,"설악문화제에서 전통놀이 부스에 참여하여 10분간 놀이를 즐기고 인증 사진 찍기",3,1,0,0,0,1,0,0
